ticker,type,sector,mom_12_1_spdji,mom_21d_spdji,mom_12_1_spdji_vs_spy,mom_21d_spdji_vs_spy,ulcer_12_1,ulcer_63d,max_dd_12_1,max_dd_63d,sma20_slope_3d,sma100_slope_3d,sma200_slope_3d,trend_consistency,trend_bucket,ret_12_1_vs_spy,bull_stack_days_12_1_20_50_100,sharpe_12_1,sortino_12_1,rsi14,rsi14_trend_1w,vol_trend_20d,beta_252d_vs_spy,ticker_vs_sector_z_12_1,ticker_vs_sector,sector_vs_market_z_12_1,sector_vs_market,sector_dispersion_12_1_pct,sector_corr_21d_z,market_dispersion_12_1_pct,market_corr_21d_z,sector_alignment_score
STLA,Stock,consumer_discretionary,-7.984054591970812,0.833203857540907,-21.590685690529064,-8.183206390562306,25.951251901049236,8.357191982728144,-49.22619067300439,-15.718419791988635,Up,Up,Down,35.64875230982623,Choppy,-2.19070303055479,0.0,-0.6663753268395624,-0.9137648291694862,57.04805548210295,Up,Falling,1.5719136138516363,-1.2631072819453444,Underperforming,0.8809005445532264,Sector Outperform,0.35714285714285715,-0.29515459244002623,0.2698412698412698,-0.42459614383165534,-1.2631072819453444
STM,Stock,technology,-4.370500130610028,3.0731893845271565,-17.977131229168283,-5.943220863576057,19.889796907911943,17.414012112123622,-43.76659527923154,-25.860519093410527,Up,Up,Up,45.71480439342518,Acceptable,-1.4620168640642226,36.0,-0.38914755493858855,-0.542780707074225,57.04901204327845,Up,Rising,1.7043071065338873,-0.7340703334564922,In Line,-0.19627724623798987,Sector Neutral,0.35714285714285715,-0.9690712594562025,0.2698412698412698,-0.42459614383165534,-0.7340703334564922
SYK,Stock,health_care,12.371653096142971,-1.8817849142937089,-1.234978002415282,-10.898195162396922,5.081368385196098,3.826853909610166,-15.441537246530856,-7.0849742087024765,Down,Up,Down,70.48330383223978,Clean,-0.6975709321462314,146.0,0.56487148716735,0.8198066124422723,39.78604758924602,Flat,Falling,0.7333172524678231,0.9886938631177665,In Line,-1.2526612566607174,Sector Underperform,0.6984126984126984,0.2312101461213987,0.2698412698412698,-0.42459614383165534,0.9886938631177665
SU,Stock,energy,-1.7457880115790851,4.29114602156739,-15.352419110137339,-4.725264226535823,8.801084995554325,2.2449918425896187,-22.4182092391882,-4.339146957555262,Up,Up,Up,72.30212279245188,Clean,-0.9301448105729009,83.0,-0.28727543732273914,-0.3799949763822792,54.592942528547525,Down,Rising,0.737197159580506,-0.23829650565959562,In Line,-1.1191617025023841,Sector Underperform,0.5873015873015873,-0.42397936983590534,0.2698412698412698,-0.42459614383165534,-0.23829650565959562
SMCI,Stock,technology,-4.401460150647251,3.310311890730885,-18.008091249205506,-5.706098357372328,38.07089815005687,19.847798593904916,-71.35814261616763,-34.047106705082996,Up,Up,Up,74.24874447017879,Clean,-1.2923834195200674,55.0,-0.36786713024129314,-0.5048410207861187,54.60271710824575,Up,Falling,1.8477291888264773,-0.736217842681317,In Line,-0.19627724623798987,Sector Neutral,0.35714285714285715,-0.9690712594562025,0.2698412698412698,-0.42459614383165534,-0.736217842681317
SYF,Stock,financials,20.77652924589956,5.427020401386173,7.169898147341307,-3.58938984671704,13.339853064349871,2.21042926382965,-37.74690280020803,-7.366260745625675,Up,Up,Up,62.19345721856606,Acceptable,0.35846292992443574,146.0,0.984215900743061,1.4999832650263067,59.577092149635,Flat,Rising,1.6673611358438285,0.9162749171505443,In Line,0.7009181369232445,Sector Outperform,0.10317460317460317,-0.29325201825938035,0.2698412698412698,-0.42459614383165534,0.9162749171505443
TMUS,Stock,communication_services,18.976835602485544,-6.434709509299026,5.37020450392729,-15.451119757402239,8.424110516538116,3.8604728809304767,-18.701870552650636,-7.935032761717742,Down,Down,Down,60.75567864374558,Acceptable,0.3431276195860973,137.0,0.8987308556123444,1.178474951005276,38.19991576290393,Flat,Falling,0.33534022782783585,0.3248261322151371,In Line,1.3390768345413788,Sector Outperform,0.5634920634920635,-0.7757264894847336,0.2698412698412698,-0.42459614383165534,0.3248261322151371
TSM,Stock,technology,13.024624589989523,10.257593612019592,-0.58200650856873,1.2411833639163792,12.922518130195776,2.8987828020200257,-36.817376586757334,-7.438926636166487,Up,Up,Up,64.81732594312545,Acceptable,0.04023633033594076,141.0,0.6072564773688531,0.8644001530433981,68.42018111297868,Down,Falling,1.3676482233849248,0.4725241958607331,In Line,-0.19627724623798987,Sector Neutral,0.35714285714285715,-0.9690712594562025,0.2698412698412698,-0.42459614383165534,0.4725241958607331
TPR,Stock,consumer_discretionary,52.21648831752185,13.073212224405038,38.6098572189636,4.056801976301825,10.27628751938103,6.174959507932222,-31.776622821033087,-15.713904584718863,Up,Up,Up,70.30969416024746,Clean,2.018808386899096,152.0,1.9889235532329306,3.0462244534781466,70.28776703259064,Up,Falling,1.2331337090978995,2.835177979574074,Best in Breed,0.8809005445532264,Sector Outperform,0.35714285714285715,-0.29515459244002623,0.2698412698412698,-0.42459614383165534,2.835177979574074
TRGP,Stock,energy,6.719207029335395,0.916647602905884,-6.887424069222858,-8.099762645197329,14.945276745282758,5.221587836394602,-26.899638639586676,-8.163763974467741,Up,Down,Down,58.75806215496012,Acceptable,-0.8502683038305145,126.0,0.2593794816525465,0.3316572358192136,49.3625577405661,Up,Rising,1.1198614254992154,0.5575694281225823,In Line,-1.1191617025023841,Sector Underperform,0.5873015873015873,-0.42397936983590534,0.2698412698412698,-0.42459614383165534,0.5575694281225823
TMHC,Stock,consumer_discretionary,5.4070882942957175,1.4488006105190667,-8.199542804262535,-7.567609637584146,15.676062833327482,4.261647444675669,-27.901072052284604,-11.284048114282442,Up,Up,Down,79.07211732349651,Clean,-1.4449551565673793,114.0,0.18513534964837494,0.27331350518114167,48.967715378814475,Down,Falling,0.7072810563702072,-0.3514755777562961,In Line,0.8809005445532264,Sector Outperform,0.35714285714285715,-0.29515459244002623,0.2698412698412698,-0.42459614383165534,-0.3514755777562961
TRP,Stock,energy,15.03625251180771,3.322879086078461,1.429621413249457,-5.693531162024752,4.936477718122881,1.6410487660977378,-10.730508382359549,-4.52961476327689,Up,Up,Up,49.89675159902328,Acceptable,-0.30217700401219716,137.0,0.7152790219065557,0.9492473513126753,64.28398058847472,Flat,Falling,0.38920460835590087,1.3395253698831329,Best in Breed,-1.1191617025023841,Sector Underperform,0.5873015873015873,-0.42397936983590534,0.2698412698412698,-0.42459614383165534,1.3395253698831329
TEL,Stock,technology,20.854506601499534,9.289020584365545,7.24787550294128,0.272610336262332,5.884800077607216,1.788053129614847,-21.957456550764988,-4.528510845294765,Up,Up,Up,67.90353552693135,Clean,0.6755586738950154,63.0,0.9801510935055175,1.5446102132776434,69.12669172222054,Up,Rising,1.1343564212134831,1.015635725788396,Best in Breed,-0.19627724623798987,Sector Neutral,0.35714285714285715,-0.9690712594562025,0.2698412698412698,-0.42459614383165534,1.015635725788396
FTI,Stock,energy,11.474772735659982,7.487237499254245,-2.131858362898271,-1.5291727488489677,8.764636054480597,4.378644451770852,-28.939298269855772,-9.730798336360024,Up,Up,Up,83.06363370246919,Clean,-0.07533416988921027,114.0,0.5262812281826214,0.7287321373131245,61.73369816880162,Up,Falling,1.3471076382461225,1.0046804687355069,Best in Breed,-1.1191617025023841,Sector Underperform,0.5873015873015873,-0.42397936983590534,0.2698412698412698,-0.42459614383165534,1.0046804687355069
TCEHY,Stock,communication_services,24.428038997395436,5.387521343349058,10.821407898837183,-3.628888904754155,10.99755081992945,1.806932891654232,-24.875703849020603,-4.014603282519047,Up,Up,Up,43.04385853384897,Acceptable,0.4726622916029546,136.0,1.1256641069954376,1.6861752137956991,63.79585139074706,Down,Rising,0.4900021105126026,0.6885197217720409,In Line,1.3390768345413788,Sector Outperform,0.5634920634920635,-0.7757264894847336,0.2698412698412698,-0.42459614383165534,0.6885197217720409
TME,Stock,communication_services,42.540265578549025,0.24151217120602028,28.933634479990772,-8.774898076897193,10.91722953369746,3.3437421170491115,-25.127452409139607,-8.139533296710422,Up,Up,Up,46.047828145047106,Acceptable,1.779805788622693,124.0,1.5348815426012712,2.6477107477138024,53.32846433537129,Down,Rising,0.6119097517774515,1.8969319241709945,Best in Breed,1.3390768345413788,Sector Outperform,0.5634920634920635,-0.7757264894847336,0.2698412698412698,-0.42459614383165534,1.8969319241709945
TER,Stock,technology,-4.932929630149247,4.720151110374017,-18.5395607287075,-4.296259137729196,27.748717593779226,3.5204397074322356,-51.40546669555845,-8.588528953300889,Up,Up,Up,44.47555444332158,Acceptable,-1.7746784467452792,31.0,-0.4041915852668505,-0.551929406824441,61.92343452146471,Up,Rising,1.7076497985696582,-0.7730826641049185,In Line,-0.19627724623798987,Sector Neutral,0.35714285714285715,-0.9690712594562025,0.2698412698412698,-0.42459614383165534,-0.7730826641049185
TTEK,Stock,industrials,-10.584628361357707,0.5670967592028058,-24.191259459915962,-8.449313488900408,26.821260485984176,4.060425308933235,-44.37923932234553,-8.28447156727653,Up,Up,Down,67.98619401570491,Clean,-2.5098438222726265,114.0,-0.8763955390901708,-1.1466166416814894,48.029105755880074,Down,Rising,0.5097694993258876,-1.6860154455522962,Underperforming,0.6697844182888637,Sector Outperform,0.373015873015873,0.048386650395389336,0.2698412698412698,-0.42459614383165534,-1.6860154455522962
TXRH,Stock,consumer_discretionary,3.7332082757663603,-9.134632950726262,-9.873422822791893,-18.151043198829477,10.609013210561626,7.720938954210194,-24.82216110593428,-16.880618998883744,Down,Down,Down,67.63711998390687,Clean,-0.9014298862322004,78.0,0.01453076231619856,0.022188842964002226,23.04149367984185,Down,Rising,0.7816727983355144,-0.4654286665150521,In Line,0.8809005445532264,Sector Outperform,0.35714285714285715,-0.29515459244002623,0.2698412698412698,-0.42459614383165534,-0.4654286665150521
TGTX,Stock,health_care,6.886238911301136,6.535522785312504,-6.720392187257117,-2.480887462790709,15.481675835329634,18.522989738527137,-42.01274365426219,-32.66139241029986,Up,Down,Down,28.070468592781417,Choppy,-1.044410016758317,155.0,0.3978251795470281,0.5724243196524712,57.945051898952876,Up,Falling,0.6761795061235757,0.5571095330278244,In Line,-1.2526612566607174,Sector Underperform,0.6984126984126984,0.2312101461213987,0.2698412698412698,-0.42459614383165534,0.5571095330278244
DIS,Stock,communication_services,16.829011594296826,-2.2104837912302675,3.222380495738573,-11.22689403933348,9.466460812323565,4.8891248791383175,-30.202290388055573,-9.337957932081597,Down,Up,Down,57.96860980814604,Acceptable,-0.1284262932996192,90.0,0.7998322622991407,1.2295187968447887,38.75272543055125,Down,Rising,1.0053484206486047,0.18152753066156888,In Line,1.3390768345413788,Sector Outperform,0.5634920634920635,-0.7757264894847336,0.2698412698412698,-0.42459614383165534,0.18152753066156888
TOST,Stock,technology,23.238916588559828,-1.8096584639517106,9.632285490001575,-10.826068712054923,11.279642467527886,10.208047055102739,-31.028938779980287,-19.066932772111144,Down,Up,Down,46.94162916640158,Acceptable,-0.055571603991856566,147.0,1.0221481901667668,1.5348065207924362,44.161561095840526,Up,Rising,1.4580049449597654,1.1810278165176624,Best in Breed,-0.19627724623798987,Sector Neutral,0.35714285714285715,-0.9690712594562025,0.2698412698412698,-0.42459614383165534,1.1810278165176624
TTD,Stock,communication_services,-10.471738421536598,-4.750593349801278,-24.078369520094853,-13.767003597904491,38.05009766331252,30.015591756936796,-67.55071160471915,-51.05837872140157,Down,Down,Down,32.539220701269116,Choppy,-2.628854302770784,123.0,-0.851252873283965,-0.9628812473145624,27.34701241836912,Up,Falling,1.4785749396003718,-1.639924917824493,Underperforming,1.3390768345413788,Sector Outperform,0.5634920634920635,-0.7757264894847336,0.2698412698412698,-0.42459614383165534,-1.639924917824493
TW,Stock,financials,6.243280173115014,-9.331562793297367,-7.363350925443239,-18.34797304140058,5.648453166867494,11.509725074027223,-15.870353292841921,-23.36807496856852,Down,Down,Down,55.39785145219038,Acceptable,-0.7218642947444107,158.0,0.2445324219501284,0.30597341375237963,23.464713967647782,Down,Rising,0.4773364421213333,-0.4138250713286744,In Line,0.7009181369232445,Sector Outperform,0.10317460317460317,-0.29325201825938035,0.2698412698412698,-0.42459614383165534,-0.4138250713286744
TT,Stock,industrials,15.113473412263101,-2.8113068031007775,1.5068423137048477,-11.82771705120399,9.469733028165804,8.570532335161621,-24.435647347796607,-15.378639379049508,Down,Up,Down,74.11181589785315,Clean,-0.5032098767720401,148.0,0.6166620257652109,0.8572203255381814,42.7885914893246,Up,Falling,0.948596253518374,0.5130653050577533,In Line,0.6697844182888637,Sector Outperform,0.373015873015873,0.048386650395389336,0.2698412698412698,-0.42459614383165534,0.5130653050577533
TMDX,Stock,health_care,-6.293222428261282,1.026421457792288,-19.899853526819534,-7.989988790310925,45.561245753880044,13.307232574462825,-67.78717883957476,-22.684870638460964,Down,Up,Up,70.96786044034542,Clean,-1.7983319373562185,90.0,-0.5098691951072517,-0.6557458108472992,59.343614492749566,Up,Rising,1.1444843187154239,-0.4798311247805607,In Line,-1.2526612566607174,Sector Underperform,0.6984126984126984,0.2312101461213987,0.2698412698412698,-0.42459614383165534,-0.4798311247805607
TRU,Stock,financials,-1.9220034786683131,1.6196266392259582,-15.528634577226565,-7.396783608877255,15.82437490593895,7.258246015842115,-36.12051779546174,-13.323927512349766,Up,Up,Down,40.6034377601776,Acceptable,-1.6719338954423322,99.0,-0.2347964406764998,-0.32809984054984925,48.78733347485991,Flat,Rising,1.6585762282223646,-1.161121401060239,Underperforming,0.7009181369232445,Sector Outperform,0.10317460317460317,-0.29325201825938035,0.2698412698412698,-0.42459614383165534,-1.161121401060239
TRV,Stock,financials,16.742864767837062,1.1223387358179384,3.136233669278809,-7.894071512285275,5.161784345441249,2.3673701859062337,-12.471751985897194,-6.352285774345823,Up,Up,Up,78.57845634164823,Clean,-0.3598688791275432,141.0,0.7638772885866822,1.132228789999893,57.18631118745624,Flat,Falling,0.526896651626238,0.5471092165607859,In Line,0.7009181369232445,Sector Outperform,0.10317460317460317,-0.29325201825938035,0.2698412698412698,-0.42459614383165534,0.5471092165607859
TTMI,Stock,technology,36.45150115694822,7.670221873801899,22.844870058389965,-1.346188374301314,11.214460329759962,6.780279515682125,-34.24401142838788,-17.791911041227614,Up,Up,Up,71.05525543750876,Clean,1.4945833862318705,124.0,1.4786652911159492,2.4016837968074176,63.69596554095975,Up,Rising,1.4911232598886386,2.0975048475492137,Best in Breed,-0.19627724623798987,Sector Neutral,0.35714285714285715,-0.9690712594562025,0.2698412698412698,-0.42459614383165534,2.0975048475492137
UBER,Stock,industrials,12.628114176030726,2.079213258617065,-0.9785169225275272,-6.937196989486148,13.945441921552646,5.205166534171081,-30.588368256768995,-10.84324921093921,Up,Up,Up,58.067012778550186,Acceptable,-0.2913248914183483,144.0,0.5595920986157012,0.8245115628497566,58.97746258721248,Down,Rising,1.0535419334681297,0.30038400653632435,In Line,0.6697844182888637,Sector Outperform,0.373015873015873,0.048386650395389336,0.2698412698412698,-0.42459614383165534,0.30038400653632435
UDR,Stock,real_estate,-2.022249394703677,-2.0782223418158536,-15.62888049326193,-11.094632589919067,8.372823451030749,5.568387386905256,-17.545108955464073,-9.862214459021601,Down,Down,Down,23.42798421668269,Choppy,-2.0642304404177314,73.0,-0.3154542045489654,-0.43284308046740716,41.40483007999213,Flat,Falling,0.6504842916380487,-0.29980939339264695,In Line,-0.9860792787504296,Sector Underperform,0.5714285714285714,-0.7656573788873571,0.2698412698412698,-0.42459614383165534,-0.29980939339264695
UNH,Stock,health_care,-15.453512946997872,5.2067080262148915,-29.060144045556125,-3.8097022218883216,30.692800781694576,11.983267592801067,-61.39086268546086,-27.095729021852822,Up,Down,Down,24.20343528692913,Choppy,-3.515493045185514,61.0,-1.346637986697013,-1.5434701937426114,63.08495884397822,Down,Rising,0.264645250663307,-1.2005493264950178,Underperforming,-1.2526612566607174,Sector Underperform,0.6984126984126984,0.2312101461213987,0.2698412698412698,-0.42459614383165534,-1.2005493264950178
TIGR,Stock,financials,26.04351135244556,-0.14225401855276396,12.436880253887306,-9.158664266655977,35.12648674287691,8.546703195034574,-55.60936361907309,-16.887716447592815,Up,Up,Up,38.443124888776346,Choppy,0.8830716992245375,181.0,0.9581320326630721,1.5671689326333835,47.94848251248927,Flat,Falling,1.2020415919633645,1.3983152925787774,Best in Breed,0.7009181369232445,Sector Outperform,0.10317460317460317,-0.29325201825938035,0.2698412698412698,-0.42459614383165534,1.3983152925787774
URBN,Stock,consumer_discretionary,24.061096151632924,-0.8692902912394253,10.45446505307467,-9.885700539342638,9.999100882060764,6.7293179469839695,-28.457970448466142,-16.230109573938623,Down,Up,Up,64.06069145269751,Acceptable,0.967541522490106,105.0,1.0798639439189248,1.7547096732635417,48.41006187696951,Flat,Rising,1.3578425734293722,0.9184373129784092,In Line,0.8809005445532264,Sector Outperform,0.35714285714285715,-0.29515459244002623,0.2698412698412698,-0.42459614383165534,0.9184373129784092
USFD,Stock,consumer_staples,22.698152018476748,1.335119117704458,9.091520919918494,-7.681291130398755,5.473913322388644,5.518181237335063,-16.397069418100727,-9.837035664896598,Up,Up,Up,76.55151264858324,Clean,0.2910472137676676,183.0,1.0974827869196808,1.5702242820508014,48.49428667139148,Down,Falling,0.8044900976218317,1.7933722598828665,Best in Breed,-1.083070607024632,Sector Underperform,0.5873015873015873,-0.7877872496449966,0.2698412698412698,-0.42459614383165534,1.7933722598828665
VVV,Stock,consumer_discretionary,-2.2883594557354616,-0.3595178475203231,-15.894990554293715,-9.375928095623536,14.382998629765702,5.107948201778452,-27.482147770352938,-11.832831365799878,Up,Up,Up,62.75887226663864,Acceptable,-1.5375123412950185,21.0,-0.29196456930937953,-0.41764379855762074,45.30335836125136,Down,Rising,0.6548483442745925,-0.875360223483843,In Line,0.8809005445532264,Sector Outperform,0.35714285714285715,-0.29515459244002623,0.2698412698412698,-0.42459614383165534,-0.875360223483843
VEEV,Stock,health_care,21.26579347321126,-0.6984518531571724,7.6591623746530075,-9.714862101260385,7.3227939156030555,4.0518597184778375,-16.394489143107947,-8.307498359988097,Down,Up,Up,46.32747519031985,Acceptable,-0.004072509452593742,190.0,0.9960586172825928,1.8464827135367314,49.570625121118724,Up,Rising,0.6697865888749703,1.6884717626554666,Best in Breed,-1.2526612566607174,Sector Underperform,0.6984126984126984,0.2312101461213987,0.2698412698412698,-0.42459614383165534,1.6884717626554666
VTR,Stock,real_estate,14.192371367443803,-3.059489264812468,0.5857402688855498,-12.075899512915681,6.3587569194781235,1.3866345500054538,-13.74697708393139,-3.8940605298808495,Down,Down,Up,50.829694750531374,Acceptable,-0.6709517856306488,107.0,0.6461399537401328,0.9224449575251429,43.69888432493923,Down,Rising,0.2956065827343195,1.476827365632346,Best in Breed,-0.9860792787504296,Sector Underperform,0.5714285714285714,-0.7656573788873571,0.2698412698412698,-0.42459614383165534,1.476827365632346
VRSK,Stock,industrials,1.686712583645141,-9.0502711485766,-11.919918514913112,-18.06668139667981,5.4422770497546225,11.982884851849898,-18.97013796037843,-22.067879074890595,Down,Down,Down,63.85518063086613,Acceptable,-1.1258417221984116,113.0,-0.09678364525845976,-0.12826916939829378,24.92810170149339,Down,Falling,0.35081320056482057,-0.6359118272364258,In Line,0.6697844182888637,Sector Outperform,0.373015873015873,0.048386650395389336,0.2698412698412698,-0.42459614383165534,-0.6359118272364258
VRTX,Stock,health_care,-8.009583897463024,-3.3372607057297863,-21.616214996021277,-12.353670953833,11.678171145233302,13.67306092567422,-29.06683913148036,-23.562653123267584,Down,Down,Down,67.4441952987076,Clean,-2.111798055146253,30.0,-0.6184320846408168,-0.7060636767192303,37.514797659560195,Down,Falling,0.48427201436492595,-0.6148719238736526,In Line,-1.2526612566607174,Sector Underperform,0.6984126984126984,0.2312101461213987,0.2698412698412698,-0.42459614383165534,-0.6148719238736526
VRT,Stock,industrials,14.484037701754684,4.698093138902258,0.8774066031964303,-4.318317109200955,25.997130007884138,7.261835447653628,-61.27737632698197,-16.33242317377289,Up,Up,Up,72.22576663402198,Clean,-0.36904540570730393,111.0,0.5584787496536453,0.712776761984677,64.68666894652463,Up,Falling,2.2464862960564953,0.45920218446934913,In Line,0.6697844182888637,Sector Outperform,0.373015873015873,0.048386650395389336,0.2698412698412698,-0.42459614383165534,0.45920218446934913
VICI,Stock,real_estate,7.170938386758454,-3.0094178298861944,-6.435692711799799,-12.025828077989408,5.605921274471087,2.3341420861366786,-14.906617954963085,-5.098732080153956,Down,Up,Up,71.16532645836811,Clean,-1.0186451299154795,134.0,0.1692248981572979,0.24548657815076966,34.78470765883803,Down,Falling,0.3747820404745933,0.7074886239186068,In Line,-0.9860792787504296,Sector Underperform,0.5714285714285714,-0.7656573788873571,0.2698412698412698,-0.42459614383165534,0.7074886239186068
VNOM,Stock,energy,-6.8783525378580705,0.283330163410146,-20.484983636416324,-8.733080084693068,20.063394240383293,3.45626828759074,-34.4640032139755,-7.5167514035407335,Up,Down,Down,60.51679716298059,Acceptable,-1.7847229392708037,88.0,-0.6372601603548351,-0.832391928823676,45.139814133353575,Flat,Rising,1.030929413253217,-0.720852400809065,In Line,-1.1191617025023841,Sector Underperform,0.5873015873015873,-0.42397936983590534,0.2698412698412698,-0.42459614383165534,-0.720852400809065
V,Stock,financials,20.4577184236728,-0.5259696131064031,6.851087325114548,-9.542379861209616,4.703651730896665,3.528613587149624,-15.009243770269553,-7.45972920318655,Down,Up,Up,69.04276341476181,Clean,0.010737844771629534,160.0,0.9425883529687634,1.2954386650197398,47.12777668721616,Up,Rising,0.7681695214927513,0.8870969770459497,In Line,0.7009181369232445,Sector Outperform,0.10317460317460317,-0.29325201825938035,0.2698412698412698,-0.42459614383165534,0.8870969770459497
VST,Stock,utilities,32.7887030030502,4.58985773572219,19.18207190449195,-4.426552512381023,18.649146131635415,6.07978007125031,-48.804276436341375,-13.197234105562117,Up,Up,Up,81.35643863818285,Clean,0.7966312466750449,144.0,1.1442775400669674,1.5349529410349958,61.427827013112555,Down,Falling,1.9443869875992184,1.4600091820880006,Best in Breed,1.507595327305934,Sector Outperform,0.4007936507936508,0.30429666491143276,0.2698412698412698,-0.42459614383165534,1.4600091820880006
WCN,Stock,industrials,2.6577692075757,-8.574299629090566,-10.948861890982553,-17.59070987719378,5.1046737281380645,4.324103305533865,-12.087972952738468,-9.485621645945718,Down,Down,Down,68.37352185365799,Clean,-1.0099851157745947,115.0,-0.11284402132208095,-0.1533930859901663,33.6190116816548,Up,Rising,0.31637467275363684,-0.5528149530684628,In Line,0.6697844182888637,Sector Outperform,0.373015873015873,0.048386650395389336,0.2698412698412698,-0.42459614383165534,-0.5528149530684628
WM,Stock,industrials,11.097110320087404,-6.564007942685446,-2.509520778470849,-15.58041819078866,4.333752891728473,4.618583812058226,-11.92613946240748,-9.454558421048276,Down,Down,Down,67.54541814909679,Clean,-0.17846091707908984,134.0,0.37764309983651984,0.5652637461712714,38.69628809532241,Up,Falling,0.2828323797090914,0.16937039555550265,In Line,0.6697844182888637,Sector Outperform,0.373015873015873,0.048386650395389336,0.2698412698412698,-0.42459614383165534,0.16937039555550265
WELL,Stock,real_estate,31.649124713080894,-1.3778731690436867,18.04249361452264,-10.3942834171469,4.489825359559086,1.506531906258092,-12.986105330608954,-4.180528799713223,Up,Up,Up,76.63420045907657,Clean,0.5649539476524501,205.0,1.4387426016992866,2.1772687314914485,46.24324289120547,Down,Rising,0.3276598065322899,3.3895646502127734,Best in Breed,-0.9860792787504296,Sector Underperform,0.5714285714285714,-0.7656573788873571,0.2698412698412698,-0.42459614383165534,3.3895646502127734
WES,Stock,energy,4.624043672897515,0.5729058276384843,-8.98258742566074,-8.443504420464729,5.283000846170585,3.6058934031422347,-16.6468191944667,-7.017113073561887,Up,Up,Up,72.2843707429362,Clean,-1.0176444212782836,102.0,0.18168189350103411,0.24663814903976716,49.26449876500958,Up,Falling,0.6117049569817845,0.36058536220900106,In Line,-1.1191617025023841,Sector Underperform,0.5873015873015873,-0.42397936983590534,0.2698412698412698,-0.42459614383165534,0.36058536220900106
WMB,Stock,energy,19.460789654453233,4.77386076401042,5.85415855589498,-4.242549484092793,5.3415482089075494,7.162271605248736,-12.183606158669713,-10.100201320515723,Up,Up,Up,75.11615541440109,Clean,0.2920680863105731,209.0,0.9097868034406645,1.2212822132442052,64.644579199015,Up,Rising,0.6595656262795655,1.7555136093995845,Best in Breed,-1.1191617025023841,Sector Underperform,0.5873015873015873,-0.42397936983590534,0.2698412698412698,-0.42459614383165534,1.7555136093995845
WSC,Stock,industrials,-10.077291834058988,-1.5832218392179338,-23.683922932617243,-10.599632087321147,23.793941148050855,18.088287084088112,-45.591772243613725,-28.478339837859302,Down,Down,Down,27.361342722616243,Choppy,-2.9960459379054867,20.0,-0.8785910168689013,-1.1585177753258658,36.323480454411566,Down,Falling,1.7128867052886403,-1.6426007995565672,Underperforming,0.6697844182888637,Sector Outperform,0.373015873015873,0.048386650395389336,0.2698412698412698,-0.42459614383165534,-1.6426007995565672
WEC,Stock,utilities,23.87556437578258,1.809596726594878,10.268933277224328,-7.2068135215083355,3.2196223508741673,1.7687833324782514,-9.526612069331941,-3.9379802927128393,Up,Up,Up,51.64378401312516,Acceptable,-0.06703325856051423,179.0,1.0947782975361868,1.5989452206818566,58.56333044294597,Down,Rising,0.1238925350949473,0.7531559813975256,In Line,1.507595327305934,Sector Outperform,0.4007936507936508,0.30429666491143276,0.2698412698412698,-0.42459614383165534,0.7531559813975256
YUM,Stock,consumer_discretionary,8.923361101445114,-1.072352011158198,-4.68326999711314,-10.088762259261411,7.027365001724309,3.773925167768152,-14.453508723531206,-8.434522496380904,Down,Up,Up,55.80174381886501,Acceptable,-0.23134633714970798,78.0,0.32203194639144384,0.46122565053518905,47.82330967109616,Down,Falling,0.42111860368955606,-0.11209752027453303,In Line,0.8809005445532264,Sector Outperform,0.35714285714285715,-0.29515459244002623,0.2698412698412698,-0.42459614383165534,-0.11209752027453303
ZTS,Stock,health_care,-8.89970073030671,-7.1521323783028645,-22.506331828864965,-16.16854262640608,15.281830108032658,4.585240027342146,-26.10453819924976,-8.111382415711166,Down,Down,Down,23.43085497643093,Choppy,-2.315558954453669,52.0,-0.7857540815982582,-1.0151786733100152,35.874282141461606,Flat,Falling,0.5471409787308472,-0.6849050087163975,In Line,-1.2526612566607174,Sector Underperform,0.6984126984126984,0.2312101461213987,0.2698412698412698,-0.42459614383165534,-0.6849050087163975
ZTO,Stock,industrials,1.6722751409178493,-1.8501042310863813,-11.934355957640404,-10.866514479189595,25.53188195234156,5.9168127967126045,-38.82919063302913,-13.796424342295943,Down,Down,Up,59.77093791370525,Acceptable,-1.6604438600628935,36.0,-0.017042759613574873,-0.024442263310048305,43.54014637937254,Down,Falling,0.5263658382494374,-0.6371472921228718,In Line,0.6697844182888637,Sector Outperform,0.373015873015873,0.048386650395389336,0.2698412698412698,-0.42459614383165534,-0.6371472921228718
